image_id,image_path,classes,organ,classes_clean,instruction
1281,1_Bile-duct_fold_2_1281_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,This Bile-duct entry matches Inflammatory and Connective_Soft_tissue and Neoplastic.
1282,1_Bile-duct_fold_2_1282_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Examination reveals Neoplastic and Inflammatory and Connective_Soft_tissue in the Bile-duct sample.
1283,1_Bile-duct_fold_2_1283_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify abnormal boundaries of Bile-duct structures.
1284,1_Bile-duct_fold_2_1284_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,The Bile-duct has been annotated as Neoplastic and Inflammatory and Connective_Soft_tissue.
1285,1_Bile-duct_fold_2_1285_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,Define suspicious outlines of Bile-duct abnormalities.
1286,1_Bile-duct_fold_2_1286_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Outline atypical Bile-duct histological patterns for Neoplastic and Inflammatory and Connective_Soft_tissue.
1287,1_Bile-duct_fold_2_1287_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,The Bile-duct matches the label Neoplastic and Inflammatory and Connective_Soft_tissue.
1288,1_Bile-duct_fold_2_1288_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Indicate zones of Neoplastic and Inflammatory and Connective_Soft_tissue detected in the Bile-duct tissue sample.
1289,1_Bile-duct_fold_2_1289_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Diagnostic report: Neoplastic and Connective_Soft_tissue and Inflammatory in the Bile-duct.
1290,1_Bile-duct_fold_2_1290_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Outline pathological margins of Neoplastic and Inflammatory and Connective_Soft_tissue within the Bile-duct.
1291,1_Bile-duct_fold_2_1291_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,The Bile-duct histology is positive for Neoplastic and Inflammatory and Connective_Soft_tissue.
1292,1_Bile-duct_fold_2_1292_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,Highlight segmented lesion borders in Bile-duct.
1293,1_Bile-duct_fold_2_1293_img.png,Inflammatory;Connective_Soft_tissue,Bile-duct,Inflammatory and Connective_Soft_tissue,Trace Inflammatory and Connective_Soft_tissue distribution within the Bile-duct.
1294,1_Bile-duct_fold_2_1294_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,The Bile-duct slides demonstrate Neoplastic and Inflammatory and Connective_Soft_tissue.
1295,1_Colon_fold_2_1295_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Connective_Soft_tissue,Decide whether the Colon corresponds to Inflammatory and Epithelial and Connective_Soft_tissue.
1296,1_Colon_fold_2_1296_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Connective_Soft_tissue,This Colon image demonstrates Inflammatory and Epithelial and Connective_Soft_tissue.
1297,1_Colon_fold_2_1297_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Here the Colon shows Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
1298,1_Colon_fold_2_1298_img.png,Neoplastic;Dead;Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Neoplastic and Dead and Inflammatory and Connective_Soft_tissue and Epithelial,Circle structural damage in Colon seen with Neoplastic and Dead and Inflammatory and Connective_Soft_tissue and Epithelial.
1299,1_Colon_fold_2_1299_img.png,Neoplastic;Inflammatory;Dead;Connective_Soft_tissue;Epithelial,Colon,Neoplastic and Inflammatory and Dead and Connective_Soft_tissue and Epithelial,Segment classesd structural areas of Colon from Neoplastic and Inflammatory and Dead and Connective_Soft_tissue and Epithelial.
1300,1_Colon_fold_2_1300_img.png,Epithelial;Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue,This Colon type shows Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue.
1301,1_Colon_fold_2_1301_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,This Colon is marked as Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1302,1_Colon_fold_2_1302_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,The Colon belongs to category Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial.
1303,1_Colon_fold_2_1303_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Epithelial,This Colon falls under the group Inflammatory and Connective_Soft_tissue and Epithelial.
1304,1_Colon_fold_2_1304_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Epithelial,Circle nodular growth inside the Colon related to Inflammatory and Connective_Soft_tissue and Epithelial.
1305,1_Colon_fold_2_1305_img.png,Inflammatory;Connective_Soft_tissue,Colon,Inflammatory and Connective_Soft_tissue,Detect the presence of Inflammatory and Connective_Soft_tissue in the scanned Colon section.
1306,1_Colon_fold_2_1306_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,The Colon is showing Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
1307,1_Colon_fold_2_1307_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle evident pathology in the Colon attributed to Neoplastic and Inflammatory and Connective_Soft_tissue.
1308,1_Colon_fold_2_1308_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Identify abnormal boundaries of Colon structures.
1309,1_Colon_fold_2_1309_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Epithelial,This Colon example is Inflammatory and Connective_Soft_tissue and Epithelial.
1310,1_Colon_fold_2_1310_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Epithelial,This Colon section shows Inflammatory and Connective_Soft_tissue and Epithelial.
1311,1_Colon_fold_2_1311_img.png,Inflammatory;Connective_Soft_tissue,Colon,Inflammatory and Connective_Soft_tissue,Examine the Colon sample for Inflammatory and Connective_Soft_tissue features.
1312,1_Colon_fold_2_1312_img.png,Neoplastic;Dead;Epithelial,Colon,Neoplastic and Dead and Epithelial,You can classify this Colon as Neoplastic and Dead and Epithelial.
1313,1_Colon_fold_2_1313_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue,Trace severe pathological margins in Colon due to Neoplastic and Inflammatory and Connective_Soft_tissue.
1314,1_Colon_fold_2_1314_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Segment the anatomical site of Colon with Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue involvement.
1315,1_Bile-duct_fold_3_1315_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Does this Bile-duct tissue fall under Neoplastic and Inflammatory and Connective_Soft_tissue?
1316,1_Bile-duct_fold_3_1316_img.png,Neoplastic;Connective_Soft_tissue;Dead,Bile-duct,Neoplastic and Connective_Soft_tissue and Dead,The biopsy of the Bile-duct is positive for Neoplastic and Connective_Soft_tissue and Dead.
1317,1_Bile-duct_fold_3_1317_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Indicate early signs of Neoplastic and Inflammatory and Connective_Soft_tissue spread in the Bile-duct.
1318,1_Bile-duct_fold_3_1318_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify abnormal boundaries of Bile-duct structures.
1319,1_Bile-duct_fold_3_1319_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Identify Neoplastic and Inflammatory and Connective_Soft_tissue within the Bile-duct tissue.
1320,1_Bile-duct_fold_3_1320_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,"On histological review, the Bile-duct demonstrates Neoplastic and Connective_Soft_tissue and Inflammatory."
1321,1_Bile-duct_fold_3_1321_img.png,Connective_Soft_tissue;Inflammatory;Neoplastic,Bile-duct,Connective_Soft_tissue and Inflammatory and Neoplastic,This Bile-duct slide is Connective_Soft_tissue and Inflammatory and Neoplastic.
1322,1_Bile-duct_fold_3_1322_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,"In this Bile-duct, we find Neoplastic and Connective_Soft_tissue and Inflammatory."
1323,1_Bile-duct_fold_3_1323_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Define margin of spread in Bile-duct due to Neoplastic and Connective_Soft_tissue and Inflammatory.
1324,1_Bile-duct_fold_3_1324_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,This Bile-duct slide is Neoplastic and Inflammatory and Connective_Soft_tissue.
1325,1_Bile-duct_fold_3_1325_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Outline pathological margins of Neoplastic and Connective_Soft_tissue and Inflammatory within the Bile-duct.
1326,1_Bile-duct_fold_3_1326_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,The Bile-duct can be seen with Neoplastic and Connective_Soft_tissue and Inflammatory.
1327,1_Bile-duct_fold_3_1327_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Mark the suspicious Bile-duct tissue indicative of Neoplastic and Connective_Soft_tissue and Inflammatory.
1328,1_Bile-duct_fold_3_1328_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,The Bile-duct has findings of Neoplastic and Connective_Soft_tissue and Inflammatory.
1329,1_Bile-duct_fold_3_1329_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Trace the Neoplastic and Inflammatory and Connective_Soft_tissue visible across the Bile-duct.
1330,1_Bile-duct_fold_3_1330_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Describe the Neoplastic and Connective_Soft_tissue and Inflammatory traits evident in this Bile-duct specimen.
1331,1_Bile-duct_fold_3_1331_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,Histological slides show Neoplastic and Connective_Soft_tissue and Inflammatory in the Bile-duct.
1332,1_Bile-duct_fold_3_1332_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Microscopic study of the Bile-duct demonstrates Neoplastic and Inflammatory and Connective_Soft_tissue.
1333,1_Bile-duct_fold_3_1333_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Does this Bile-duct tissue fall under Neoplastic and Inflammatory and Connective_Soft_tissue?
1334,1_Bile-duct_fold_3_1334_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,Here the Bile-duct has signs of Inflammatory and Connective_Soft_tissue and Neoplastic.
1335,1_Bile-duct_fold_3_1335_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Bile-duct,Neoplastic and Connective_Soft_tissue and Inflammatory,"In this sample, the Bile-duct has Neoplastic and Connective_Soft_tissue and Inflammatory."
1336,1_Bile-duct_fold_3_1336_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Delineate tumor versus necrotic tissue in Bile-duct.
1337,1_Bile-duct_fold_3_1337_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,Highlight the spread of Inflammatory and Connective_Soft_tissue and Neoplastic across the Bile-duct.
1338,1_Bile-duct_fold_3_1338_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle pathology-concentrated Bile-duct segments.
1339,1_Bile-duct_fold_3_1339_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle inflammatory zones of Bile-duct for Neoplastic and Inflammatory and Connective_Soft_tissue.
1340,1_Bile-duct_fold_3_1340_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,The Bile-duct has been annotated as Neoplastic and Inflammatory and Connective_Soft_tissue.
1341,1_Bile-duct_fold_3_1341_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,Point out Inflammatory and Connective_Soft_tissue and Neoplastic-related abnormalities in the Bile-duct tissue.
1342,1_Bile-duct_fold_3_1342_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic,Morphological diagnosis: Inflammatory and Connective_Soft_tissue and Neoplastic in the Bile-duct.
1343,1_Bile-duct_fold_3_1343_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Circle inflammatory zones of Bile-duct for Neoplastic and Inflammatory and Connective_Soft_tissue.
1344,1_Bile-duct_fold_3_1344_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Dead,Bile-duct,Inflammatory and Connective_Soft_tissue and Neoplastic and Dead,Identify microscopic patterns of Inflammatory and Connective_Soft_tissue and Neoplastic and Dead within the Bile-duct.
1345,1_Bile-duct_fold_3_1345_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Label inflammation-driven areas of Bile-duct consistent with Neoplastic and Inflammatory and Connective_Soft_tissue.
1346,1_Bile-duct_fold_3_1346_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Recognize Neoplastic and Inflammatory and Connective_Soft_tissue manifestations within this Bile-duct section.
1347,1_Bile-duct_fold_3_1347_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Pathological analysis shows Neoplastic and Inflammatory and Connective_Soft_tissue in the Bile-duct.
1348,1_Bile-duct_fold_3_1348_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue,Sections of the Bile-duct are characterized by Neoplastic and Inflammatory and Connective_Soft_tissue.
1349,1_Bile-duct_fold_3_1349_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Dead,Bile-duct,Neoplastic and Inflammatory and Connective_Soft_tissue and Dead,This Bile-duct tissue corresponds to Neoplastic and Inflammatory and Connective_Soft_tissue and Dead.
1350,1_Colon_fold_3_1350_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Connective_Soft_tissue,Diagnostic impression: Inflammatory and Epithelial and Connective_Soft_tissue in the Colon.
1351,1_Colon_fold_3_1351_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Diagnostic report: Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic in the Colon.
1352,1_Colon_fold_3_1352_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Identify fibrosis and necrosis zones of Colon.
1353,1_Colon_fold_3_1353_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Connective_Soft_tissue,The Colon tissue reveals the presence of Inflammatory and Epithelial and Connective_Soft_tissue.
